,tconst,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
1908466,tt11691722,Schweinsteiger Memories: Von Anfang bis Legende,Schweinsteiger Memories: Von Anfang bis Legende,0,2020,2020,112,"Biography,Documentary,Sport",7.5,1125.0
1909013,tt1169270,Don,Don,0,2007,2007,154,"Action,Crime,Drama",5.6,1290.0
1909166,tt11692986,Fierce,Jak zostac gwiazda,0,2020,2020,118,"Comedy,Music",5.5,1372.0
1910659,tt11695654,Uncle Peckerhead,Uncle Peckerhead,0,2020,2020,97,"Comedy,Horror,Music",5.9,2331.0
1910976,tt11696276,Renegades,Renegades,0,2022,2022,91,"Action,Crime,Thriller",4.3,1698.0
1911633,tt11697484,The 2nd,The 2nd,0,2020,2020,93,"Action,Drama",3.8,8821.0
1911752,tt11697690,The Woman Who Ran,Domangchin yeoja,0,2020,2020,77,Drama,6.7,3267.0
1911820,tt11697820,Days,Rizi,0,2020,2020,127,Drama,6.6,1701.0
1911824,tt11697832,DAU. Natasha,DAU. Natasha,0,2020,2020,138,Drama,6.3,1453.0
1911831,tt11697844,There Is No Evil,Sheytan vojud nadarad,0,2020,2020,151,Drama,7.5,5094.0
1911971,tt1169809,Book of Blood,Book of Blood,0,2009,2009,100,"Drama,Horror,Mystery",5.2,7985.0
1912155,tt1169841,Return of Hanuman,Return of Hanuman,0,2007,2007,110,"Action,Adventure,Animation",7.3,1281.0
1912275,tt11698630,Crazy About Her,Loco por ella,0,2021,2021,102,"Comedy,Romance",6.6,6080.0
1912292,tt11698662,Sounds Like Love,Fuimos canciones,0,2021,2021,110,"Comedy,Music,Romance",5.4,2432.0
1913200,tt11700260,Official Competition,Competencia oficial,0,2021,2021,115,"Comedy,Drama",7.1,11363.0
1914066,tt11701774,Lucky,Lucky,0,2020,2020,83,"Drama,Fantasy,Horror",5.0,2572.0
1914769,tt11703050,The House,The House,0,2022,2022,97,"Animation,Comedy,Drama",6.8,18769.0
1915008,tt1170350,Crush,Crush,0,2009,2009,82,"Horror,Mystery,Thriller",4.3,1650.0
1915056,tt1170358,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,0,2013,2013,161,Fantasy,7.8,674147.0
1915126,tt11703710,Downton Abbey: A New Era,Downton Abbey: A New Era,0,2022,2022,124,"Drama,Romance",7.4,25284.0
1915243,tt1170391,Beautiful,Beautiful,0,2009,2009,97,"Drama,Thriller",5.3,1715.0
1915254,tt1170393,Tambourine,Dayereh-e zangi,0,2008,2008,110,"Comedy,Drama",6.9,3820.0
1915289,tt1170399,C Kkompany,C Kkompany,0,2008,2008,127,"Comedy,Drama,Thriller",5.5,1224.0
1915307,tt1170402,I-4: Loufa & Apallagi,I-4: Loufa & apallagi,0,2008,2008,90,Comedy,5.5,2108.0
1915319,tt1170404,Mere Baap Pehle Aap,Mere Baap Pehle Aap,0,2008,2008,163,"Comedy,Drama,Romance",5.4,2351.0
1915323,tt1170405,Just Broke Up,Molis horisa,0,2008,2008,0,"Comedy,Romance",4.5,1137.0
1917648,tt11708140,Asylum: Twisted Horror and Fantasy Tales,Asylum: Twisted Horror and Fantasy Tales,0,2020,2020,117,"Comedy,Horror,Sci-Fi",4.8,1475.0
1919963,tt1171222,Baggage Claim,Baggage Claim,0,2013,2013,96,"Comedy,Romance",5.1,9486.0
1919987,tt1171226,A Bunch of Amateurs,A Bunch of Amateurs,0,2008,2008,96,Comedy,6.0,1119.0
1922483,tt1171672,The Heaven,Cennet,0,2008,2008,92,Drama,4.7,1166.0
1922647,tt1171701,The Breath,Nefes: Vatan Sagolsun,0,2009,2009,128,"Action,Drama,Thriller",8.0,34263.0
1922693,tt1171709,Plajda,Plajda,0,2008,2008,85,Comedy,2.9,1531.0
1922761,tt1171721,Son Ders: Ask ve Üniversite,Son Ders: Ask ve Üniversite,0,2008,2008,99,"Comedy,Drama",6.9,2502.0
1923462,tt11718516,Huesera: The Bone Woman,Huesera,0,2022,2022,97,"Drama,Horror",6.2,1544.0
1923468,tt11718526,Ninnila Ninnila,Ninnila Ninnila,0,2021,2021,118,"Comedy,Romance",7.5,1387.0
1923678,tt11718902,Ajagajantharam,Ajagajantharam,0,2021,2021,122,"Action,Comedy",6.7,2158.0
1924083,tt11719648,Dry Wind,Vento Seco,0,2020,2020,110,Drama,6.4,1079.0
1924571,tt1172049,Demolition,Demolition,0,2015,2015,101,"Comedy,Drama",7.0,102831.0
1924635,tt1172060,It's Alive,It's Alive,0,2009,2009,80,"Horror,Sci-Fi",3.5,2916.0
1925456,tt1172203,Sita Sings the Blues,Sita Sings the Blues,0,2008,2008,82,"Animation,Comedy,Fantasy",7.6,4811.0
1925471,tt1172206,Somers Town,Somers Town,0,2008,2008,71,"Comedy,Drama",6.8,6583.0
1925612,tt1172230,Diamond 13,Diamant 13,0,2009,2009,98,"Action,Crime,Thriller",5.1,1377.0
1925629,tt1172233,Whip It,Whip It,0,2009,2009,111,"Drama,Sport",6.9,68586.0
1927237,tt1172522,Machan,Machan,0,2008,2008,109,"Biography,Comedy,Drama",7.7,2188.0
1927489,tt11725680,Most Eligible Bachelor,Most Eligible Bachelor,0,2021,2021,170,"Drama,Romance",6.2,3514.0
1927502,tt1172570,Bronson,Bronson,0,2008,2008,92,"Action,Crime,Drama",7.0,134549.0
1927508,tt1172571,The Children,The Children,0,2008,2008,84,"Horror,Mystery,Thriller",5.9,18532.0
1927584,tt1172587,Delhi Safari,Delhi Safari,0,2012,2012,96,"Adventure,Animation,Comedy",5.5,1841.0
1928256,tt11727052,The Closet,Keullojet,0,2020,2020,97,"Horror,Mystery",5.7,2127.0
1928722,tt11727866,Catherine Called Birdy,Catherine Called Birdy,0,2022,2022,108,Adventure,6.6,5924.0
1929537,tt11729298,American Underdog,American Underdog,0,2021,2021,112,"Biography,Drama,Sport",7.1,16847.0
1929719,tt1172963,Lemon Tree,Etz Limon,0,2008,2008,106,"Drama,War",7.3,6693.0
1929874,tt1172991,The Company Men,The Company Men,0,2010,2010,104,Drama,6.7,46413.0
1929890,tt1172994,The House of the Devil,The House of the Devil,0,2009,2009,95,"Horror,Mystery",6.3,48471.0
1929913,tt1172998,Hurricane Season,Hurricane Season,0,2009,2009,102,"Drama,Sport",6.5,3035.0
1930421,tt11730914,Maaran,Maaran,0,2022,2022,130,"Action,Thriller",4.4,2541.0
1930436,tt11730940,Bamfaad,Bamfaad,0,2020,2020,102,Romance,5.8,2217.0
1930484,tt11731024,Iravin Nizhal,Iravin Nizhal,0,2022,2022,122,"Drama,Mystery,Thriller",6.5,1859.0
1930912,tt11731768,Ka Pae Ranasingam,Ka Pae Ranasingam,0,2020,2020,177,Drama,7.3,1952.0
1932350,tt11734264,Sentinelle,Sentinelle,0,2021,2021,80,"Action,Crime,Drama",4.8,8235.0
1933766,tt1173686,Beautiful,A-leum-dab-da,0,2008,2008,88,Drama,6.5,1011.0
1933770,tt1173687,The Bang Bang Club,The Bang Bang Club,0,2010,2010,106,"Biography,Drama,History",6.9,11050.0
1934086,tt1173745,Revanche,Revanche,0,2008,2008,121,"Crime,Drama,Romance",7.5,15090.0
1934090,tt11737466,American Insurrection,American Insurrection,0,2021,2021,115,Drama,3.0,1488.0
1934251,tt11737772,Chal Mera Putt 2,Chal Mera Putt 2,0,2020,2020,124,Drama,8.9,3332.0
1934339,tt11737936,Walnut Tree,Derakhte Gerdoo,0,2020,2020,100,"Drama,History,War",7.3,1689.0
1934834,tt11738830,The Beta Test,The Beta Test,0,2021,2021,93,"Comedy,Horror,Thriller",6.1,5577.0
1934941,tt1173901,The Island,El-Gezirah,0,2007,2007,92,"Action,Biography,Drama",7.8,3687.0
1935217,tt11739498,30 Rojullo Preminchadam Ela?,30 Rojullo Preminchadam Ela,0,2021,2021,143,"Fantasy,Romance",6.3,2747.0
1935740,tt1174041,Me and Mrs. Khanna,Main Aurr Mrs Khanna,0,2009,2009,109,"Comedy,Drama,Romance",3.4,3272.0
1935746,tt1174042,The Myth of the American Sleepover,The Myth of the American Sleepover,0,2010,2010,96,"Comedy,Drama,Romance",6.3,4443.0
1935776,tt1174047,Stella,Stella,0,2008,2008,103,Drama,7.2,1566.0
1936993,tt11742798,Afterlife of the Party,Afterlife of the Party,0,2021,2021,109,"Comedy,Drama,Fantasy",5.8,9722.0
1937866,tt11744358,Golata istina za grupa Zhiguli,Golata istina za grupa Zhiguli,0,2021,2021,111,"Comedy,Drama,Musical",7.5,1108.0
1939334,tt1174691,Once Upon a Time...,Era Uma Vez...,0,2008,2008,117,"Drama,Romance",7.0,1336.0
1939346,tt1174693,The Four-Faced Liar,The Four-Faced Liar,0,2010,2010,87,"Comedy,Drama,Romance",5.6,2647.0
1939548,tt1174730,City Island,City Island,0,2009,2009,104,"Comedy,Drama",7.4,32004.0
1939559,tt1174732,An Education,An Education,0,2009,2009,100,Drama,7.3,135787.0
1940129,tt11748354,Perfumes,Les parfums,0,2019,2019,100,"Comedy,Drama",6.6,1643.0
1940758,tt11749480,Shooter,Shooter,0,2022,2022,143,Action,6.7,1062.0
1940796,tt1174954,Resident Evil: Degeneration,Baiohazâdo: Dijenerêshon,0,2008,2008,97,"Action,Animation,Horror",6.4,31931.0
1941203,tt11750282,Don't Listen,Voces,0,2020,2020,97,"Adventure,Drama,Horror",6.1,15242.0
1943124,tt11753696,Little Girl,Petite fille,0,2020,2020,88,Documentary,7.5,1208.0
1943787,tt1175491,W.,W.,0,2008,2008,129,"Biography,Comedy,Drama",6.3,49111.0
1943868,tt1175505,Ladies,Lejdis,0,2008,2008,134,Comedy,5.4,2198.0
1943874,tt1175506,Me and Orson Welles,Me and Orson Welles,0,2008,2008,114,"Comedy,Drama",6.7,11555.0
1944010,tt11755300,Golondaaj,Golondaaj,0,2021,2021,150,Sport,7.3,2225.0
1944244,tt11755740,Texas Chainsaw Massacre,Texas Chainsaw Massacre,0,2022,2022,83,"Crime,Horror,Thriller",4.7,55443.0
1945020,tt1175709,All Good Things,All Good Things,0,2010,2010,101,"Crime,Drama,Mystery",6.3,57468.0
1945042,tt1175713,The Family Tree,The Family Tree,0,2011,2011,87,"Comedy,Drama",5.4,2047.0
1947178,tt1176096,Night and Day,Bam gua nat,0,2008,2008,144,Drama,7.1,1224.0
1947422,tt1176142,The Class: Camp Trip,Çilgin Dersane Kampta,0,2008,2008,110,Comedy,1.9,1785.0
1947998,tt11762434,Cosmic Sin,Cosmic Sin,0,2021,2021,88,"Action,Sci-Fi",2.5,14014.0
1948007,tt1176244,Valentino: The Last Emperor,Valentino: The Last Emperor,0,2008,2008,96,Documentary,7.2,1889.0
1948048,tt1176251,Gigantic,Gigantic,0,2008,2008,98,"Comedy,Drama,Romance",6.0,9797.0
1948054,tt1176252,Hunger,Hunger,0,2009,2009,101,"Action,Crime,Horror",5.2,5381.0
1948488,tt11763296,Decrypted,Decrypted,0,2021,2021,112,"Comedy,Drama",5.3,1960.0
1948975,tt1176416,Tetsuo: The Bullet Man,Tetsuo: The Bullet Man,0,2009,2009,71,"Action,Horror,Sci-Fi",5.4,2071.0
1950419,tt11766802,Dance with Me,"Jahan, Ba Man Beraghs",0,2019,2019,94,"Comedy,Drama,Fantasy",6.6,2474.0
1950670,tt1176724,Across the Hall,Across the Hall,0,2009,2009,93,"Horror,Mystery,Thriller",5.9,4571.0
1950682,tt1176726,Cocaine Cowboys 2,Cocaine Cowboys 2,0,2008,2008,97,"Crime,Documentary,History",6.7,3002.0
1950688,tt1176727,The End of the Line,The End of the Line,0,2009,2009,85,Documentary,7.5,1082.0
1950762,tt1176740,Away We Go,Away We Go,0,2009,2009,98,"Adventure,Comedy,Drama",7.0,54211.0
1950797,tt11767484,Drown,Shena-ye Parvaneh,0,2020,2020,120,"Crime,Drama,Mystery",7.5,4915.0
1950924,tt11767722,Sun Children,Khorshid,0,2020,2020,99,Drama,7.1,3384.0
1951076,tt11768008,Poppy Field,Câmp de maci,0,2020,2020,81,Drama,6.3,1075.0
1951082,tt11768018,Day Zero,Rooze Sefr,0,2020,2020,110,"Action,Drama,Thriller",6.2,1040.0
1951758,tt11769162,Santana,Santana,0,2020,2020,106,"Action,Crime,Drama",3.9,1019.0
1951985,tt1176954,Eldorado,Eldorado,0,2008,2008,80,"Comedy,Drama",6.7,2166.0
1952020,tt1176960,One Two Three,One Two Three,0,2008,2008,135,"Comedy,Crime",5.4,2826.0
1952037,tt1176963,Weekend with my Mother,Weekend cu mama,0,2009,2009,87,Drama,7.1,1107.0
1952824,tt11771006,Birds of Paradise,Birds of Paradise,0,2021,2021,113,Drama,5.9,2561.0
1953205,tt11771704,Between Two Dawns,Iki Safak Arasinda,0,2021,2021,91,Drama,7.1,1371.0
1953681,tt11772600,Rocky,Rocky,0,2021,2021,129,Drama,7.9,1489.0
1953765,tt11772746,Thiruchitrambalam,Thiruchitrambalam,0,2022,2022,131,"Comedy,Drama,Musical",7.9,11168.0
1954048,tt11773276,Krishna and His Leela,Krishna and His Leela,0,2020,2020,125,"Comedy,Romance",5.6,1635.0
1954104,tt11773378,Akhanda,Akhanda,0,2021,2021,167,"Action,Drama",7.0,18887.0
1954146,tt11773456,Naandhi,Naandhi,0,2021,2021,146,"Crime,Drama,Thriller",7.9,4619.0
1954162,tt11773484,Ballad of a White Cow,Ghasideyeh gave sefid,0,2020,2020,105,Drama,7.1,1937.0
1956207,tt11777040,Time to Hunt,Sanyangeui sigan,0,2020,2020,134,"Action,Crime,Drama",6.3,6129.0
1956453,tt11777460,Sri Bharatha Baahubali,Sri Bharatha Baahubali,0,2020,2020,164,Comedy,4.3,1327.0
1956603,tt11777738,A Hero,Ghahreman,0,2021,2021,127,Drama,7.5,26387.0
1956797,tt11778102,Mousa,Mousa,0,2021,2021,105,"Action,Drama,Sci-Fi",6.0,1655.0
1956804,tt11778118,Vicious Fun,Vicious Fun,0,2020,2020,101,"Comedy,Horror",6.5,6383.0
1956818,tt11778144,The Knower,The Knower,0,2021,2021,110,"Action,Thriller",6.2,1813.0
1956889,tt11778272,Crock of Gold: A Few Rounds with Shane MacGowan,Crock of Gold: A Few Rounds with Shane MacGowan,0,2020,2020,124,"Biography,Documentary,Music",7.7,1616.0
1957621,tt11779616,Shivaji Surathkal,Shivaji Surathkal,0,2020,2020,124,"Drama,Mystery,Thriller",7.2,1870.0
1958879,tt1178197,The World is Big and Salvation Lurks Around the Corner,Svetat e golyam i spasenie debne otvsyakade,0,2008,2008,105,Drama,7.9,6016.0
1959873,tt11783766,Ram Setu,Ram Setu,0,2022,2022,140,"Action,Adventure",5.2,16313.0
1961313,tt1178640,Beer for My Horses,Beer for My Horses,0,2008,2008,86,"Action,Comedy,Crime",4.8,1837.0
1961443,tt1178663,Whatever Works,Whatever Works,0,2009,2009,93,"Comedy,Romance",7.1,75142.0
1961455,tt1178665,A Walk in the Woods,A Walk in the Woods,0,2015,2015,104,"Adventure,Biography,Comedy",6.3,27722.0
1962776,tt11788956,Habit,Habit,0,2021,2021,81,"Action,Comedy,Drama",2.8,1196.0
1963522,tt1179025,The Extraordinary Adventures of Adèle Blanc-Sec,Les aventures extraordinaires d'Adèle Blanc-Sec,0,2010,2010,107,"Action,Adventure,Comedy",6.3,21724.0
1963555,tt1179031,Cold in July,Cold in July,0,2014,2014,109,"Crime,Thriller",6.7,36537.0
1963567,tt1179034,From Paris with Love,From Paris with Love,0,2010,2010,92,"Action,Crime,Thriller",6.4,118873.0
1963683,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,0,2010,2010,95,"Crime,Drama,Horror",5.2,103079.0
1963741,tt1179067,The Best Movie,Samyy luchshiy film,0,2008,2008,110,Comedy,3.0,2700.0
1963751,tt1179069,6 Souls,6 Souls,0,2010,2010,112,"Horror,Thriller",6.0,35130.0
1963763,tt1179071,The Orphan Killer,The Orphan Killer,0,2011,2011,83,Horror,3.8,1723.0
1963794,tt11790780,The Alpinist,The Alpinist,0,2021,2021,92,Documentary,7.9,10517.0
1964417,tt11791964,Old Monk,Old Monk,0,2022,2022,129,"Comedy,Romance",6.9,1652.0
1964749,tt1179258,Chéri,Chéri,0,2009,2009,100,"Comedy,Drama,Romance",6.1,11397.0
1964755,tt1179259,Buddies,Colegas,0,2012,2012,94,"Adventure,Comedy,Drama",6.5,1097.0
1964832,tt11792734,Leyla Everlasting,9 Kere Leyla,0,2020,2020,112,Comedy,3.7,7660.0
1966494,tt11795652,Wildhood,Wildhood,0,2021,2021,108,"Drama,Romance",6.9,1046.0
1967714,tt1179773,Summer Days with Coo,Kappa no Kû to natsuyasumi,0,2007,2007,138,"Adventure,Animation,Comedy",7.4,2045.0
1967762,tt1179781,Mission Istaanbul: Darr Ke Aagey Jeet Hai!,Mission Istaanbul: Darr Ke Aagey Jeet Hai!,0,2008,2008,130,"Action,Adventure,Drama",3.5,1204.0
1967768,tt1179782,Mithya,Mithya,0,2008,2008,110,"Comedy,Crime,Thriller",7.1,2025.0
1967831,tt1179793,Summer Book,Tatil Kitabi,0,2008,2008,92,Drama,6.3,1047.0
1967837,tt1179794,Timer,TiMER,0,2009,2009,99,"Comedy,Drama,Romance",6.5,13110.0
1968173,tt1179855,Go Fast,Go Fast,0,2008,2008,110,"Action,Crime,Drama",5.8,1957.0
1968377,tt1179891,My Bloody Valentine,My Bloody Valentine,0,2009,2009,101,"Horror,Mystery,Thriller",5.4,58234.0
1968450,tt1179904,Paranormal Activity,Paranormal Activity,0,2007,2007,86,"Horror,Mystery",6.3,245171.0
1968617,tt1179933,10 Cloverfield Lane,10 Cloverfield Lane,0,2016,2016,103,"Drama,Horror,Mystery",7.2,336412.0
1968697,tt1179947,American: The Bill Hicks Story,American: The Bill Hicks Story,0,2009,2009,102,"Animation,Biography,Comedy",7.7,4935.0
1970590,tt11802992,Given,Given,0,2020,2020,59,"Animation,Drama,Music",7.7,2008.0
1970630,tt11803064,Hunting Souls,Hunting Souls,0,2022,2022,97,"Drama,Horror,Mystery",4.3,2036.0
1971201,tt11804152,Till Death,Till Death,0,2021,2021,88,Thriller,5.8,23333.0
1972157,tt1180583,Vaaranam Aayiram,Vaaranam Aayiram,0,2008,2008,169,"Action,Drama,Musical",8.2,13459.0
1973285,tt11807888,The Grandmother,La abuela,0,2021,2021,100,Horror,5.9,4351.0
1973502,tt11808270,Death Files,Death files,0,2020,2020,47,"Fantasy,Horror,Thriller",6.2,1028.0
1973912,tt11809034,Rurouni Kenshin: Final Chapter Part I - The Final,Rurôni Kenshin: Sai shûshô - The Final,0,2021,2021,138,"Action,Adventure,Drama",7.2,9432.0
1976300,tt11813216,The Banshees of Inisherin,The Banshees of Inisherin,0,2022,2022,114,"Comedy,Drama",7.7,178048.0
1977778,tt11815960,Superdeep,Kolskaya sverhglubokaya,0,2020,2020,115,"Horror,Sci-Fi,Thriller",4.9,4847.0
1977851,tt11816092,Hum Do Hamare Do,Hum Do Hamare Do,0,2021,2021,128,Comedy,6.0,7389.0
1977884,tt1181614,Wuthering Heights,Wuthering Heights,0,2011,2011,129,"Drama,Romance",6.0,10603.0
1978875,tt1181791,Black Death,Black Death,0,2010,2010,102,"Action,Drama,Horror",6.4,49419.0
1978898,tt1181795,Bunraku,Bunraku,0,2010,2010,124,"Action,Drama,Thriller",6.1,20157.0
1979161,tt1181840,Jack and the Cuckoo-Clock Heart,Jack et la mécanique du coeur,0,2013,2013,94,"Adventure,Animation,Drama",6.9,7065.0
1979383,tt11818818,God's Country,God's Country,0,2022,2022,102,Thriller,5.6,2813.0
1979603,tt1181919,20th Century Boys 3: Redemption,20-seiki shônen: Saishû-shô - Bokura no hata,0,2009,2009,156,"Adventure,Fantasy",6.5,1196.0
1979609,tt1181920,20th Century Boys 2: The Last Hope,20-seiki shônen: Dai 2 shô - Saigo no kibô,0,2009,2009,139,"Drama,Fantasy",6.3,1924.0
1979645,tt1181927,The Bone Man,Der Knochenmann,0,2009,2009,117,"Comedy,Crime,Thriller",7.5,4808.0
1979995,tt11819890,Pokémon the Movie: Secrets of the Jungle,Gekijouban Poketto monsutâ: koko,0,2020,2020,99,"Action,Adventure,Animation",6.4,2209.0
1981089,tt11821818,Double Dad,Pai em Dobro,0,2021,2021,103,"Comedy,Drama,Family",5.6,1390.0
1981991,tt1182345,Moon,Moon,0,2009,2009,97,"Drama,Mystery,Sci-Fi",7.8,364574.0
1982020,tt1182350,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,0,2010,2010,98,"Comedy,Drama,Romance",6.3,46605.0
1983483,tt1182609,Direct Contact,Direct Contact,0,2009,2009,90,"Action,Thriller",4.2,3031.0
1983561,tt11826240,Lalitham Sundharam,Lalitham Sundharam,0,2022,2022,120,"Comedy,Drama,Family",6.2,2069.0
1983676,tt11826450,Lady of the Manor,Lady of the Manor,0,2021,2021,96,Comedy,5.3,2071.0
1984333,tt11827628,Memory,Memory,0,2022,2022,114,"Action,Crime,Thriller",5.7,28609.0
1984417,tt11827806,So Much Love to Give,Corazón loco,0,2020,2020,108,Comedy,5.3,1465.0
1984971,tt1182884,Dulha Mil Gaya,Dulha Mil Gaya,0,2010,2010,152,"Comedy,Drama,Romance",4.3,2654.0
1985111,tt1182908,Krazzy 4,Krazzy 4,0,2008,2008,110,"Comedy,Crime,Drama",4.2,2161.0
1985143,tt11829142,Not Me,Not Me,0,2021,2021,105,"Comedy,Drama",5.3,1370.0
1985186,tt1182921,Ninja,Ninja,0,2009,2009,86,"Action,Thriller",5.5,13533.0
1985257,tt1182937,Rab Ne Bana Di Jodi,Rab Ne Bana Di Jodi,0,2008,2008,167,"Comedy,Drama,Music",7.2,50166.0
1985446,tt1182972,Bachna Ae Haseeno,Bachna Ae Haseeno,0,2008,2008,152,"Comedy,Drama,Romance",6.2,11902.0
1986782,tt11832046,PAW Patrol: The Movie,PAW Patrol: The Movie,0,2021,2021,86,"Action,Adventure,Animation",6.1,6783.0
1987055,tt1183251,Beyond a Reasonable Doubt,Beyond a Reasonable Doubt,0,2009,2009,106,"Crime,Drama,Mystery",5.8,13216.0
1987061,tt1183252,Chocolate,Chocolate,0,2008,2008,110,"Action,Drama",6.9,18455.0
1987198,tt1183276,The Horde,La horde,0,2009,2009,90,"Action,Horror",5.9,15962.0
1987673,tt11833648,The Sun of Gnosis,Shams Al-Ma'arif,0,2020,2020,120,Comedy,7.9,9983.0
1987727,tt1183374,Pet,Pet,0,2016,2016,94,"Horror,Thriller",5.7,17859.0
1988310,tt1183478,Basic Slaughter,Basic Slaughter,0,2007,2007,62,Horror,5.0,1367.0
1988825,tt11835714,Dune Drifter,Dune Drifter,0,2020,2020,98,"Action,Drama,Sci-Fi",3.5,1391.0
1989380,tt1183665,Cracks,Cracks,0,2009,2009,104,"Drama,Thriller",6.6,20483.0
1989419,tt1183672,The Girl on the Train,La fille du RER,0,2009,2009,97,Drama,6.0,1613.0
1989768,tt1183732,Tokyo Gore Police,Tôkyô zankoku keisatsu,0,2008,2008,110,"Action,Comedy,Horror",5.9,12124.0
1990753,tt1183907,Murari,Murari,0,2001,2001,180,"Drama,Romance,Thriller",7.8,4182.0
1990759,tt1183908,New Town Killers,New Town Killers,0,2008,2008,100,"Action,Crime,Drama",5.6,1823.0
1990776,tt1183911,Mr. Nice,Mr. Nice,0,2010,2010,121,"Biography,Comedy,Crime",6.3,7735.0
1990809,tt1183917,Teen Patti,Teen Patti,0,2010,2010,142,"Crime,Drama,Thriller",4.2,1548.0
1990819,tt1183919,Marley,Marley,0,2012,2012,144,"Biography,Documentary,Music",7.9,13980.0
1990830,tt1183921,The Vicious Kind,The Vicious Kind,0,2009,2009,92,"Comedy,Drama",6.9,7951.0
1990841,tt1183923,Welcome to the Rileys,Welcome to the Rileys,0,2010,2010,110,Drama,6.9,24769.0
1990964,tt1183946,The Stoneman Murders,The Stoneman Murders,0,2009,2009,95,"Crime,Drama,Mystery",7.3,3249.0
1991823,tt11840988,Antidote,Antidote,0,2021,2021,87,"Horror,Thriller",5.0,1607.0
1995409,tt11847410,The Fallout,The Fallout,0,2021,2021,96,Drama,7.0,25864.0
1996578,tt1184952,Battal Gazi'nin Intikami,Battal Gazi'nin Intikami,0,1972,1972,90,"Action,Adventure,History",6.2,1401.0
1997646,tt11851430,Ballad for a Pierced Heart,I balada tis trypias kardias,0,2020,2020,140,"Comedy,Crime,Drama",6.8,2084.0
1997710,tt11851548,Orphan: First Kill,Orphan: First Kill,0,2022,2022,99,"Crime,Drama,Horror",5.9,36977.0
1998190,tt1185242,Finding Bliss,Finding Bliss,0,2009,2009,96,"Comedy,Romance",5.2,2583.0
1998299,tt1185264,Freakdog,Freakdog,0,2008,2008,82,"Fantasy,Horror,Sci-Fi",4.9,2916.0
1998311,tt1185266,Stan Helsing,Stan Helsing,0,2009,2009,108,"Comedy,Fantasy,Horror",3.5,14049.0
1998744,tt1185344,Princess Kaiulani,Princess Ka'iulani,0,2009,2009,130,"Biography,Drama,History",6.1,1847.0
1998894,tt1185371,Corman's World: Exploits of a Hollywood Rebel,Corman's World: Exploits of a Hollywood Rebel,0,2011,2011,95,Documentary,7.5,2590.0
1998921,tt1185376,Map of the Sounds of Tokyo,Map of the Sounds of Tokyo,0,2009,2009,109,"Drama,Thriller",6.0,2424.0
1999122,tt1185412,Veer,Veer,0,2010,2010,169,"Action,Adventure,Drama",4.6,8407.0
1999146,tt1185416,When in Rome,When in Rome,0,2010,2010,91,"Comedy,Romance",5.5,63234.0
1999158,tt1185418,The Wrecking Crew!,The Wrecking Crew!,0,2008,2008,101,"Documentary,History,Music",7.6,3295.0
1999170,tt1185420,Dostana,Dostana,0,2008,2008,145,"Comedy,Drama,Romance",6.5,15522.0
1999235,tt1185431,My One and Only,My One and Only,0,2009,2009,108,"Adventure,Biography,Comedy",6.5,9187.0
